user_id,signup_date,country,acquisition_channel
2312,2025-08-29,UK,Facebook Ads
2313,2025-04-22,Canada,Google Ads
2314,2025-11-20,India,Facebook Ads
2315,2025-09-01,UK,Referral
2316,2025-05-10,UK,Google Ads
2317,2025-12-23,India,Referral
2318,2026-01-18,USA,Organic
2319,2025-03-21,USA,Google Ads
2320,2025-04-21,Canada,Google Ads
2321,2025-12-14,India,Organic
2322,2025-06-22,USA,Facebook Ads
2323,2025-09-26,Canada,Referral
2324,2025-12-26,UK,Organic
2325,2025-06-10,India,Referral
2326,2025-10-21,India,Facebook Ads
2327,2025-03-31,USA,Referral
2328,2025-11-12,UK,Organic
2329,2025-04-17,Canada,Referral
2330,2025-08-03,India,Referral
2331,2025-10-19,USA,Facebook Ads
2332,2025-08-12,India,Facebook Ads
2333,2026-01-19,USA,Facebook Ads
2334,2026-01-01,USA,Referral
2335,2025-09-05,Canada,Facebook Ads
2336,2025-08-18,Canada,Facebook Ads
2337,2025-06-15,Canada,Google Ads
2338,2025-04-15,Canada,Google Ads
2339,2025-03-25,UK,Google Ads
2340,2025-10-08,UK,Organic
2341,2025-05-26,USA,Facebook Ads
2342,2025-09-26,USA,Organic
2343,2025-03-11,India,Google Ads
2344,2025-07-13,USA,Google Ads
2345,2025-07-13,UK,Facebook Ads
2346,2025-02-17,UK,Organic
2347,2026-01-22,UK,Google Ads
2348,2025-08-10,Canada,Facebook Ads
2349,2025-07-25,Canada,Organic
2350,2025-09-01,USA,Facebook Ads
2351,2025-05-24,India,Facebook Ads
2352,2025-08-08,UK,Referral
2353,2025-11-20,USA,Referral
2354,2025-03-02,Canada,Organic
2355,2025-07-29,USA,Google Ads
2356,2025-03-09,Canada,Facebook Ads
2357,2025-07-17,Canada,Facebook Ads
2358,2025-03-03,Canada,Facebook Ads
2359,2025-07-08,Canada,Facebook Ads
2360,2025-06-10,India,Organic
2361,2025-09-25,India,Referral
2362,2025-03-22,USA,Facebook Ads
2363,2025-10-17,India,Referral
2364,2025-10-01,Canada,Organic
2365,2025-07-23,Canada,Facebook Ads
2366,2025-09-19,Canada,Google Ads
2367,2025-12-15,India,Google Ads
2368,2025-05-14,USA,Organic
2369,2025-07-01,Canada,Organic
2370,2025-10-04,India,Referral
2371,2025-05-26,Canada,Referral
2372,2026-01-06,Canada,Referral
2373,2025-05-01,Canada,Facebook Ads
2374,2025-04-17,UK,Facebook Ads
2375,2025-07-02,USA,Facebook Ads
2376,2025-06-14,Canada,Referral
2377,2025-10-03,UK,Google Ads
2378,2025-05-23,UK,Referral
2379,2025-03-09,Canada,Organic
2380,2025-06-30,UK,Google Ads
2381,2025-07-14,UK,Facebook Ads
2382,2025-04-21,USA,Referral
2383,2025-02-27,USA,Google Ads
2384,2025-06-10,UK,Facebook Ads
2385,2025-05-28,USA,Referral
2386,2025-11-16,USA,Organic
2387,2025-08-05,USA,Organic
2388,2025-12-30,Canada,Facebook Ads
2389,2026-02-07,India,Referral
2390,2026-02-08,UK,Referral
2391,2025-11-04,India,Organic
2392,2025-10-20,USA,Facebook Ads
2393,2025-06-19,India,Organic
2394,2025-07-31,UK,Organic
2395,2025-08-13,USA,Google Ads
2396,2025-10-25,India,Google Ads
2397,2025-06-28,India,Facebook Ads
2398,2025-10-29,UK,Facebook Ads
2399,2025-05-02,UK,Facebook Ads
2400,2025-07-18,USA,Google Ads
2401,2025-03-21,Canada,Organic
2402,2025-09-09,USA,Facebook Ads
2403,2025-07-06,USA,Organic
2404,2025-05-02,USA,Organic
2405,2025-03-10,India,Referral
2406,2025-11-06,UK,Google Ads
2407,2025-10-02,USA,Google Ads
2408,2026-01-11,USA,Google Ads
2409,2025-10-17,India,Facebook Ads
2410,2025-03-13,Canada,Referral
2411,2025-08-10,UK,Organic
2412,2025-12-26,India,Google Ads
2413,2025-08-23,Canada,Google Ads
2414,2025-06-19,Canada,Google Ads
2415,2026-01-22,Canada,Organic
2416,2025-08-18,Canada,Google Ads
2417,2025-07-07,India,Facebook Ads
2418,2026-01-23,India,Organic
2419,2025-05-10,India,Organic
2420,2025-04-07,India,Facebook Ads
2421,2025-03-24,UK,Organic
2422,2025-06-22,UK,Referral
2423,2025-11-18,UK,Referral
2424,2025-03-22,Canada,Referral
2425,2025-02-15,Canada,Facebook Ads
2426,2025-08-12,India,Facebook Ads
2427,2026-01-10,USA,Organic
2428,2025-07-01,Canada,Referral
2429,2025-10-07,India,Organic
2430,2025-04-09,India,Google Ads
2431,2025-03-31,India,Google Ads
2432,2025-06-28,UK,Facebook Ads
2433,2025-12-09,India,Organic
2434,2025-09-21,Canada,Google Ads
2435,2025-12-21,India,Referral
2436,2025-05-15,USA,Referral
2437,2025-06-18,UK,Google Ads
2438,2025-09-11,UK,Google Ads
2439,2026-01-12,USA,Google Ads
2440,2025-12-15,USA,Google Ads
2441,2025-07-17,India,Referral
2442,2025-08-11,UK,Organic
2443,2025-03-11,UK,Google Ads
2444,2025-06-21,USA,Facebook Ads
2445,2025-03-28,Canada,Facebook Ads
2446,2025-10-16,UK,Google Ads
2447,2025-08-11,India,Organic
2448,2025-05-30,Canada,Referral
2449,2025-12-13,India,Organic
2450,2026-01-13,UK,Referral
2451,2025-10-14,Canada,Facebook Ads
2452,2025-07-09,India,Referral
2453,2025-08-19,UK,Facebook Ads
2454,2025-05-11,India,Organic
2455,2025-11-03,USA,Google Ads
2456,2025-12-01,Canada,Organic
2457,2025-04-01,Canada,Organic
2458,2025-05-16,India,Referral
2459,2025-07-09,UK,Google Ads
2460,2025-10-17,Canada,Google Ads
2461,2025-08-16,UK,Referral
2462,2026-02-07,India,Google Ads
2463,2025-12-23,UK,Organic
2464,2026-01-20,UK,Facebook Ads
2465,2025-09-02,UK,Organic
2466,2025-08-14,UK,Organic
2467,2025-12-25,India,Referral
2468,2025-07-01,Canada,Google Ads
2469,2025-04-26,UK,Referral
2470,2025-05-09,UK,Facebook Ads
2471,2026-01-30,Canada,Google Ads
2472,2025-04-21,UK,Organic
2473,2025-07-07,Canada,Facebook Ads
2474,2025-06-10,Canada,Google Ads
2475,2025-12-12,Canada,Referral
2476,2025-07-30,UK,Google Ads
2477,2025-08-28,UK,Google Ads
2478,2026-02-04,Canada,Google Ads
2479,2025-03-14,USA,Referral
2480,2025-12-05,India,Facebook Ads
2481,2025-07-10,USA,Referral
2482,2025-04-29,India,Facebook Ads
2483,2025-06-03,Canada,Referral
2484,2025-12-20,Canada,Referral
2485,2025-08-03,India,Organic
2486,2025-07-26,Canada,Organic
2487,2025-05-02,UK,Organic
2488,2025-11-10,Canada,Referral
2489,2025-07-02,USA,Organic
2490,2025-10-30,UK,Facebook Ads
2491,2025-12-10,USA,Referral
2492,2025-08-31,USA,Organic
2493,2025-07-15,Canada,Facebook Ads
2494,2025-09-25,India,Organic
2495,2025-03-12,USA,Facebook Ads
2496,2026-01-01,India,Facebook Ads
2497,2025-03-23,India,Google Ads
2498,2025-11-16,USA,Facebook Ads
2499,2025-12-20,Canada,Referral
2500,2025-05-12,India,Referral
2501,2025-03-21,India,Organic
2502,2025-09-26,India,Organic
2503,2025-03-28,UK,Referral
2504,2025-03-20,India,Facebook Ads
2505,2025-09-11,India,Referral
2506,2025-10-10,USA,Facebook Ads
2507,2026-01-18,India,Organic
2508,2025-05-09,USA,Facebook Ads
2509,2026-01-13,UK,Referral
2510,2025-05-02,India,Organic
2511,2025-09-26,USA,Referral
2512,2025-10-03,UK,Google Ads
2513,2025-03-22,UK,Organic
2514,2025-06-04,USA,Google Ads
2515,2025-05-19,UK,Organic
2516,2025-06-06,Canada,Facebook Ads
2517,2025-02-14,UK,Facebook Ads
2518,2025-06-15,Canada,Organic
2519,2025-08-19,Canada,Referral
2520,2025-03-24,UK,Referral
2521,2026-01-18,Canada,Organic
2522,2026-02-04,UK,Organic
2523,2025-02-28,UK,Google Ads
2524,2025-07-06,Canada,Google Ads
2525,2025-03-01,Canada,Organic
2526,2025-08-04,Canada,Facebook Ads
2527,2025-11-26,USA,Organic
2528,2025-03-08,UK,Referral
2529,2025-03-24,USA,Google Ads
2530,2026-02-05,India,Referral
2531,2025-08-06,India,Referral
2532,2025-07-10,Canada,Organic
2533,2025-12-13,UK,Organic
2534,2025-12-23,USA,Referral
2535,2026-01-22,India,Facebook Ads
2536,2025-07-08,UK,Organic
2537,2025-10-23,India,Referral
2538,2025-05-05,Canada,Facebook Ads
2539,2025-11-05,Canada,Facebook Ads
2540,2025-10-02,Canada,Facebook Ads
2541,2025-05-09,Canada,Referral
2542,2025-10-26,India,Facebook Ads
2543,2025-05-12,USA,Referral
2544,2025-08-01,Canada,Organic
2545,2025-12-15,India,Google Ads
2546,2025-09-14,UK,Google Ads
2547,2025-11-28,Canada,Referral
2548,2026-01-29,UK,Organic
2549,2025-11-12,Canada,Facebook Ads
2550,2025-06-11,India,Facebook Ads
2551,2025-08-14,India,Organic
2552,2025-06-06,UK,Facebook Ads
2553,2025-04-14,Canada,Organic
2554,2026-02-10,USA,Referral
2555,2025-06-09,USA,Organic
2556,2025-09-24,India,Referral
2557,2025-12-26,UK,Organic
2558,2026-02-02,USA,Google Ads
2559,2026-01-20,India,Organic
2560,2025-06-01,Canada,Google Ads
2561,2025-07-22,UK,Google Ads
2562,2026-01-04,USA,Facebook Ads
2563,2025-03-04,Canada,Facebook Ads
2564,2025-03-02,USA,Referral
2565,2025-02-24,India,Referral
2566,2025-05-15,USA,Organic
2567,2025-06-15,Canada,Referral
2568,2025-04-02,Canada,Referral
2569,2025-02-13,India,Referral
2570,2025-12-02,India,Google Ads
2571,2025-11-19,USA,Google Ads
2572,2025-06-11,USA,Referral
2573,2025-03-18,India,Facebook Ads
2574,2025-10-26,USA,Organic
2575,2025-09-11,USA,Google Ads
2576,2025-03-09,USA,Organic
2577,2025-11-27,Canada,Referral
2578,2025-06-02,USA,Facebook Ads
2579,2025-04-10,India,Google Ads
2580,2025-09-04,India,Organic
2581,2025-02-26,Canada,Referral
2582,2025-10-30,Canada,Google Ads
2583,2025-07-08,Canada,Facebook Ads
2584,2025-12-17,UK,Organic
2585,2025-07-16,USA,Referral
2586,2025-05-18,India,Organic
2587,2025-10-09,India,Google Ads
2588,2025-09-23,UK,Facebook Ads
2589,2025-08-29,India,Google Ads
2590,2026-02-08,India,Google Ads
2591,2025-05-28,UK,Organic
2592,2025-07-06,USA,Google Ads
2593,2025-11-01,Canada,Organic
2594,2025-11-13,India,Organic
2595,2025-08-25,Canada,Google Ads
2596,2025-03-19,Canada,Google Ads
2597,2025-03-01,UK,Organic
2598,2025-12-07,Canada,Facebook Ads
2599,2025-05-30,Canada,Organic
2600,2025-09-11,Canada,Organic
2601,2026-01-24,USA,Facebook Ads
2602,2025-08-20,USA,Referral
2603,2026-01-15,Canada,Organic
2604,2025-02-24,USA,Referral
2605,2026-02-09,UK,Google Ads
2606,2025-11-19,Canada,Referral
2607,2025-09-05,India,Referral
2608,2025-05-18,USA,Google Ads
2609,2025-07-22,USA,Referral
2610,2025-04-04,USA,Facebook Ads
2611,2025-06-17,USA,Google Ads
2612,2025-07-15,India,Referral
2613,2025-08-02,India,Facebook Ads
2614,2026-02-09,India,Google Ads
2615,2026-01-12,UK,Google Ads
2616,2025-08-25,USA,Google Ads
2617,2025-03-20,India,Referral
2618,2025-03-14,Canada,Google Ads
2619,2025-03-29,Canada,Organic
2620,2025-06-06,India,Google Ads
2621,2026-01-25,Canada,Facebook Ads
2622,2025-03-18,Canada,Organic
2623,2025-06-26,India,Google Ads
2624,2025-02-23,USA,Organic
2625,2025-08-27,Canada,Facebook Ads
2626,2025-05-04,USA,Organic
2627,2026-01-08,UK,Google Ads
2628,2025-10-25,Canada,Google Ads
2629,2025-02-13,USA,Organic
2630,2026-02-06,India,Google Ads
2631,2025-11-17,UK,Organic
2632,2025-04-03,India,Facebook Ads
2633,2025-06-23,UK,Organic
2634,2026-01-10,USA,Referral
2635,2026-01-14,Canada,Facebook Ads
2636,2025-12-01,USA,Organic
2637,2026-01-15,India,Referral
2638,2025-12-25,India,Organic
2639,2025-03-20,India,Facebook Ads
2640,2025-07-21,UK,Facebook Ads
2641,2025-05-29,Canada,Referral
2642,2025-07-06,UK,Facebook Ads
2643,2025-12-02,USA,Facebook Ads
2644,2025-05-27,USA,Google Ads
2645,2025-09-22,Canada,Organic
2646,2025-04-01,USA,Google Ads
2647,2025-03-28,USA,Facebook Ads
2648,2025-07-08,India,Google Ads
2649,2025-05-29,USA,Referral
2650,2026-01-14,USA,Referral
2651,2025-08-10,UK,Referral
2652,2025-02-27,Canada,Google Ads
2653,2025-08-19,Canada,Google Ads
2654,2025-11-18,UK,Referral
2655,2025-10-13,USA,Facebook Ads
2656,2026-01-16,UK,Facebook Ads
2657,2025-12-22,Canada,Organic
2658,2025-03-29,USA,Referral
2659,2025-09-27,Canada,Organic
2660,2026-02-03,USA,Organic
2661,2025-07-18,Canada,Organic
2662,2025-09-07,India,Referral
2663,2026-01-02,UK,Google Ads
2664,2025-06-15,Canada,Organic
2665,2025-07-14,India,Referral
2666,2026-02-03,Canada,Google Ads
2667,2025-04-10,UK,Google Ads
2668,2025-12-17,India,Referral
2669,2025-02-25,India,Referral
2670,2025-11-14,India,Google Ads
2671,2025-09-04,UK,Organic
2672,2025-05-24,UK,Facebook Ads
2673,2026-02-02,USA,Referral
2674,2025-11-23,USA,Google Ads
2675,2025-03-25,Canada,Facebook Ads
2676,2025-04-17,Canada,Facebook Ads
2677,2025-02-17,USA,Referral
2678,2025-12-07,India,Google Ads
2679,2025-05-06,UK,Referral
2680,2025-05-17,Canada,Referral
2681,2025-10-04,India,Facebook Ads
2682,2025-10-08,UK,Facebook Ads
2683,2025-03-09,India,Google Ads
2684,2025-08-07,India,Google Ads
2685,2025-06-22,India,Organic
2686,2025-09-14,UK,Facebook Ads
2687,2025-05-23,Canada,Referral
2688,2025-10-26,Canada,Referral
2689,2025-02-26,UK,Referral
2690,2026-01-28,India,Organic
2691,2025-10-26,UK,Facebook Ads
2692,2025-07-23,Canada,Google Ads
2693,2025-04-19,UK,Facebook Ads
2694,2025-07-23,USA,Organic
2695,2025-03-03,India,Referral
2696,2025-11-12,USA,Referral
2697,2025-06-06,UK,Referral
2698,2025-09-07,India,Organic
2699,2025-05-29,India,Facebook Ads
2700,2025-07-06,India,Google Ads
2701,2025-05-14,India,Google Ads
2702,2026-01-03,UK,Organic
2703,2025-04-01,USA,Organic
2704,2025-05-17,Canada,Google Ads
2705,2026-01-27,Canada,Organic
2706,2026-01-21,Canada,Organic
2707,2025-06-21,Canada,Google Ads
2708,2025-04-28,Canada,Facebook Ads
2709,2025-04-24,USA,Organic
2710,2025-03-28,USA,Google Ads
2711,2025-07-16,USA,Google Ads
2712,2025-05-13,USA,Google Ads
2713,2026-02-02,USA,Google Ads
2714,2025-09-09,USA,Organic
2715,2025-10-06,Canada,Organic
2716,2025-11-25,UK,Google Ads
2717,2025-10-03,UK,Google Ads
2718,2025-12-03,Canada,Facebook Ads
2719,2025-09-12,Canada,Google Ads
2720,2025-07-31,USA,Facebook Ads
2721,2025-08-17,India,Google Ads
2722,2025-09-11,Canada,Google Ads
2723,2026-01-15,USA,Referral
2724,2025-12-13,Canada,Google Ads
2725,2025-08-24,Canada,Facebook Ads
2726,2025-10-25,Canada,Organic
2727,2025-10-09,UK,Organic
2728,2025-10-09,UK,Google Ads
2729,2025-11-16,UK,Organic
2730,2025-06-28,India,Organic
2731,2025-08-12,USA,Referral
2732,2025-12-19,Canada,Google Ads
2733,2025-05-31,India,Organic
2734,2025-09-27,Canada,Referral
2735,2026-02-01,USA,Facebook Ads
2736,2026-01-30,USA,Facebook Ads
2737,2025-10-20,UK,Facebook Ads
2738,2025-10-26,UK,Referral
2739,2025-04-17,USA,Organic
2740,2025-07-14,UK,Organic
2741,2025-08-10,India,Google Ads
2742,2026-01-05,UK,Referral
2743,2025-09-27,UK,Referral
2744,2025-12-11,USA,Facebook Ads
2745,2025-12-28,India,Google Ads
2746,2025-06-19,USA,Referral
2747,2025-02-25,Canada,Facebook Ads
2748,2025-03-22,UK,Google Ads
2749,2025-11-16,Canada,Organic
2750,2026-01-22,Canada,Google Ads
2751,2025-09-30,Canada,Facebook Ads
2752,2025-02-23,India,Organic
2753,2025-11-10,India,Organic
2754,2025-03-11,Canada,Referral
2755,2026-01-17,India,Facebook Ads
2756,2025-10-25,UK,Google Ads
2757,2025-04-15,USA,Organic
2758,2025-09-04,Canada,Organic
2759,2025-08-08,USA,Referral
2760,2026-01-12,UK,Facebook Ads
2761,2025-09-08,India,Referral
2762,2025-10-28,India,Google Ads
2763,2026-01-21,Canada,Organic
2764,2025-03-28,India,Google Ads
2765,2025-02-13,India,Facebook Ads
2766,2025-07-16,Canada,Google Ads
2767,2025-08-07,Canada,Google Ads
2768,2025-02-13,USA,Google Ads
2769,2025-03-19,UK,Facebook Ads
2770,2025-04-24,India,Facebook Ads
2771,2025-05-19,Canada,Google Ads
2772,2026-01-26,Canada,Google Ads
2773,2026-01-13,Canada,Referral
2774,2025-02-23,USA,Referral
2775,2025-09-21,India,Referral
2776,2025-12-15,India,Organic
2777,2025-07-18,UK,Referral
2778,2026-01-21,Canada,Organic
2779,2025-03-13,India,Google Ads
2780,2025-10-10,USA,Facebook Ads
2781,2025-07-10,USA,Referral
2782,2025-07-27,UK,Organic
2783,2025-08-25,UK,Facebook Ads
2784,2025-11-18,India,Referral
2785,2026-02-10,India,Google Ads
2786,2025-07-17,USA,Referral
2787,2025-06-21,USA,Referral
2788,2026-01-07,India,Organic
2789,2025-12-25,Canada,Organic
2790,2025-08-10,Canada,Facebook Ads
2791,2025-02-23,UK,Facebook Ads
2792,2025-10-14,USA,Facebook Ads
2793,2025-05-08,UK,Organic
2794,2025-11-23,USA,Organic
2795,2025-12-30,USA,Organic
2796,2026-02-05,Canada,Google Ads
2797,2025-08-17,UK,Referral
2798,2025-03-05,UK,Google Ads
2799,2025-10-13,Canada,Google Ads
2800,2025-04-03,UK,Google Ads
2801,2025-10-20,Canada,Facebook Ads
2802,2025-04-23,UK,Facebook Ads
2803,2025-06-20,UK,Referral
2804,2025-12-07,UK,Google Ads
2805,2025-12-09,USA,Google Ads
2806,2026-01-29,UK,Organic
2807,2025-12-04,UK,Referral
2808,2025-12-04,India,Organic
2809,2025-10-09,UK,Google Ads
2810,2025-11-30,UK,Organic
2811,2025-12-17,USA,Organic
2812,2025-12-11,UK,Google Ads
2813,2025-05-25,Canada,Organic
2814,2025-09-19,UK,Google Ads
2815,2026-01-20,Canada,Facebook Ads
2816,2025-10-16,Canada,Google Ads
2817,2025-12-06,India,Organic
2818,2026-01-22,Canada,Organic
2819,2026-01-01,USA,Facebook Ads
2820,2025-10-22,UK,Google Ads
2821,2025-08-28,UK,Referral
2822,2025-10-08,India,Facebook Ads
2823,2025-05-10,Canada,Organic
2824,2025-04-16,UK,Referral
2825,2025-04-29,India,Google Ads
2826,2025-05-04,Canada,Referral
2827,2025-12-31,India,Facebook Ads
2828,2025-12-21,UK,Facebook Ads
2829,2025-05-26,Canada,Facebook Ads
2830,2025-10-23,Canada,Google Ads
2831,2025-04-29,USA,Facebook Ads
2832,2025-06-27,India,Organic
2833,2026-02-08,USA,Organic
2834,2025-09-11,Canada,Referral
2835,2025-07-04,India,Organic
2836,2026-01-17,India,Google Ads
2837,2025-10-28,USA,Referral
2838,2025-07-29,USA,Organic
2839,2025-09-12,USA,Google Ads
2840,2025-11-02,USA,Referral
2841,2025-07-02,Canada,Organic
2842,2025-11-05,Canada,Google Ads
2843,2025-07-25,Canada,Google Ads
2844,2025-07-03,India,Facebook Ads
2845,2026-01-03,Canada,Facebook Ads
2846,2025-10-02,India,Organic
2847,2025-02-17,USA,Facebook Ads
2848,2025-12-05,India,Google Ads
2849,2025-10-29,India,Referral
2850,2025-10-26,Canada,Google Ads
2851,2026-02-03,India,Google Ads
2852,2025-03-08,India,Referral
2853,2025-05-09,Canada,Google Ads
2854,2025-07-30,USA,Organic
2855,2025-08-05,USA,Facebook Ads
2856,2025-09-05,Canada,Google Ads
2857,2025-03-23,India,Google Ads
2858,2026-01-02,Canada,Organic
2859,2026-02-04,India,Referral
2860,2025-08-31,Canada,Google Ads
2861,2025-04-30,UK,Facebook Ads
2862,2025-10-16,Canada,Organic
2863,2025-07-21,UK,Organic
2864,2025-07-19,USA,Facebook Ads
2865,2025-08-05,USA,Google Ads
2866,2025-06-16,India,Facebook Ads
2867,2025-10-08,India,Facebook Ads
2868,2025-05-19,Canada,Referral
2869,2025-08-24,India,Google Ads
2870,2025-08-17,USA,Facebook Ads
2871,2025-05-26,India,Referral
2872,2025-03-17,UK,Organic
2873,2025-02-17,India,Google Ads
2874,2026-01-02,UK,Facebook Ads
2875,2025-10-22,India,Organic
2876,2025-09-11,Canada,Referral
2877,2025-05-31,UK,Referral
2878,2025-03-21,USA,Organic
2879,2025-03-26,USA,Organic
2880,2025-04-04,USA,Google Ads
2881,2025-10-15,Canada,Google Ads
2882,2025-10-22,UK,Referral
2883,2025-03-20,USA,Referral
2884,2025-08-04,Canada,Facebook Ads
2885,2025-07-10,UK,Referral
2886,2025-11-19,India,Facebook Ads
2887,2025-04-16,USA,Facebook Ads
2888,2025-02-16,USA,Organic
2889,2025-09-08,USA,Organic
2890,2025-08-08,USA,Facebook Ads
2891,2025-08-19,USA,Referral
2892,2025-08-01,USA,Referral
2893,2025-11-10,USA,Referral
2894,2025-09-14,Canada,Facebook Ads
2895,2025-03-14,India,Facebook Ads
2896,2025-08-14,India,Referral
2897,2025-11-09,India,Facebook Ads
2898,2025-06-04,India,Facebook Ads
2899,2025-09-03,UK,Google Ads
2900,2025-12-27,Canada,Referral
2901,2025-03-28,USA,Facebook Ads
2902,2026-01-24,India,Organic
2903,2025-08-02,USA,Organic
2904,2025-11-09,UK,Referral
2905,2025-04-30,India,Referral
2906,2025-04-02,USA,Referral
2907,2026-01-07,India,Facebook Ads
2908,2025-10-26,India,Referral
2909,2025-04-05,India,Facebook Ads
2910,2025-03-30,Canada,Organic
2911,2025-12-12,UK,Google Ads
2912,2025-09-20,India,Facebook Ads
2913,2025-04-12,India,Google Ads
2914,2025-07-17,Canada,Organic
2915,2025-08-16,Canada,Organic
2916,2025-06-22,USA,Referral
2917,2025-11-11,India,Referral
2918,2025-06-20,UK,Google Ads
2919,2025-03-13,USA,Organic
2920,2025-02-25,UK,Organic
2921,2025-07-13,USA,Referral
2922,2025-11-09,UK,Google Ads
2923,2025-11-24,Canada,Organic
2924,2025-03-23,UK,Referral
2925,2025-02-17,USA,Facebook Ads
2926,2026-01-08,USA,Facebook Ads
2927,2025-06-24,UK,Referral
2928,2025-08-12,India,Facebook Ads
2929,2025-10-24,UK,Organic
2930,2025-07-23,UK,Google Ads
2931,2025-12-31,USA,Facebook Ads
2932,2025-10-12,Canada,Organic
2933,2025-10-21,India,Referral
2934,2025-08-18,Canada,Referral
2935,2025-06-29,USA,Google Ads
2936,2025-06-30,USA,Organic
2937,2026-01-28,Canada,Google Ads
2938,2025-11-26,Canada,Referral
2939,2025-10-22,Canada,Referral
2940,2025-10-17,India,Facebook Ads
2941,2025-07-21,UK,Referral
2942,2026-02-01,India,Google Ads
2943,2025-05-23,Canada,Facebook Ads
2944,2025-11-16,Canada,Google Ads
2945,2025-06-10,Canada,Google Ads
2946,2025-09-09,USA,Facebook Ads
2947,2025-03-10,UK,Organic
2948,2025-08-19,Canada,Referral
2949,2025-04-07,India,Referral
2950,2025-03-02,India,Facebook Ads
2951,2025-08-28,USA,Facebook Ads
2952,2025-12-03,USA,Referral
2953,2025-06-02,India,Referral
2954,2025-03-08,India,Organic
2955,2025-09-18,Canada,Referral
2956,2025-03-16,Canada,Organic
2957,2025-04-05,USA,Organic
2958,2025-05-20,India,Google Ads
2959,2025-05-13,Canada,Google Ads
2960,2025-06-01,Canada,Google Ads
2961,2025-04-25,Canada,Organic
2962,2025-05-18,Canada,Organic
2963,2025-02-14,USA,Google Ads
2964,2025-02-15,USA,Facebook Ads
2965,2025-12-29,India,Organic
2966,2025-10-02,Canada,Facebook Ads
2967,2025-07-02,USA,Google Ads
2968,2025-12-13,Canada,Facebook Ads
2969,2025-11-15,UK,Facebook Ads
2970,2025-10-19,UK,Organic
2971,2025-07-14,India,Organic
2972,2025-09-06,India,Organic
2973,2025-11-14,UK,Google Ads
2974,2025-11-05,USA,Google Ads
2975,2025-05-30,USA,Organic
2976,2025-11-06,USA,Google Ads
2977,2025-04-15,UK,Facebook Ads
2978,2025-04-12,Canada,Referral
2979,2025-05-17,India,Google Ads
2980,2025-10-15,USA,Referral
2981,2026-02-03,India,Organic
2982,2026-02-07,UK,Facebook Ads
2983,2025-05-11,USA,Organic
2984,2025-12-08,Canada,Facebook Ads
2985,2025-12-27,Canada,Organic
2986,2025-12-01,UK,Google Ads
2987,2025-02-28,India,Referral
2988,2025-11-18,Canada,Organic
2989,2026-01-27,UK,Google Ads
2990,2025-12-19,India,Facebook Ads
2991,2025-10-01,Canada,Facebook Ads
2992,2025-06-18,India,Google Ads
2993,2025-08-25,Canada,Referral
2994,2025-10-31,UK,Facebook Ads
2995,2025-05-18,India,Referral
2996,2025-07-19,UK,Referral
2997,2025-09-12,Canada,Facebook Ads
2998,2025-08-19,USA,Facebook Ads
2999,2025-02-15,India,Organic
3000,2025-06-22,USA,Facebook Ads
3001,2026-02-04,USA,Organic
3002,2025-04-11,UK,Facebook Ads
3003,2025-07-10,Canada,Referral
3004,2025-12-22,Canada,Google Ads
3005,2025-10-20,UK,Referral
3006,2025-11-27,India,Google Ads
3007,2025-06-03,India,Referral
3008,2025-10-27,UK,Organic
3009,2025-03-15,India,Google Ads
3010,2025-08-17,Canada,Google Ads
3011,2025-10-18,UK,Referral
3012,2025-12-11,Canada,Google Ads
3013,2025-03-17,Canada,Google Ads
3014,2025-08-29,Canada,Organic
3015,2025-07-10,USA,Organic
3016,2025-12-06,India,Referral
3017,2026-01-03,India,Referral
3018,2025-09-25,Canada,Facebook Ads
3019,2025-08-12,Canada,Referral
3020,2025-09-11,Canada,Facebook Ads
3021,2025-05-21,USA,Google Ads
3022,2025-03-09,India,Facebook Ads
3023,2025-07-20,Canada,Organic
3024,2025-07-21,USA,Organic
3025,2025-10-15,USA,Organic
3026,2025-08-04,USA,Facebook Ads
3027,2025-09-14,India,Referral
3028,2025-05-24,UK,Facebook Ads
3029,2025-03-19,UK,Organic
3030,2025-04-23,UK,Facebook Ads
3031,2026-02-08,UK,Google Ads
3032,2025-12-25,UK,Google Ads
3033,2025-08-08,USA,Organic
3034,2025-06-19,UK,Facebook Ads
3035,2025-10-18,Canada,Referral
3036,2025-04-22,Canada,Referral
3037,2025-04-08,India,Organic
3038,2025-07-15,India,Referral
3039,2025-06-27,India,Organic
3040,2025-06-02,UK,Google Ads
3041,2025-10-26,India,Referral
3042,2025-06-26,Canada,Google Ads
3043,2025-06-26,Canada,Organic
3044,2025-10-07,Canada,Organic
3045,2025-04-17,India,Organic
3046,2026-01-19,USA,Organic
3047,2026-01-07,Canada,Facebook Ads
3048,2025-07-25,Canada,Facebook Ads
3049,2025-05-09,India,Organic
3050,2025-07-14,USA,Facebook Ads
3051,2025-04-26,UK,Referral
3052,2025-06-28,UK,Google Ads
3053,2025-10-30,UK,Organic
3054,2025-05-04,UK,Organic
3055,2025-08-12,UK,Facebook Ads
3056,2026-01-08,Canada,Referral
3057,2025-07-24,Canada,Organic
3058,2025-06-09,UK,Google Ads
3059,2025-03-31,USA,Organic
3060,2025-12-01,UK,Organic
3061,2025-11-12,India,Referral
3062,2025-12-20,USA,Organic
3063,2025-08-10,UK,Facebook Ads
3064,2025-12-07,Canada,Google Ads
3065,2025-02-12,USA,Facebook Ads
3066,2026-02-09,USA,Google Ads
