user_id,sessions_date,device,,,,,,,,,,,,,,,,,,,,,Mobile
2692,2025-04-13,Tablet,,,,,,,,,,,,,,,,,,,,,
1013,2025-04-13,Desktop,,,,,,,,,,,,,,,,,,,,,
371,2025-10-21,Mobile,,,,,,,,,,,,,,,,,,,,,
3787,2025-12-02,Mobile,,,,,,,,,,,,,,,,,,,,,
3341,2025-06-07,Tablet,,,,,,,,,,,,,,,,,,,,,
4606,2025-11-27,Desktop,,,,,,,,,,,,,,,,,,,,,
1457,2025-11-06,Tablet,,,,,,,,,,,,,,,,,,,,,
3502,2025-06-02,Mobile,,,,,,,,,,,,,,,,,,,,,
741,2025-08-03,Desktop,,,,,,,,,,,,,,,,,,,,,
4843,2025-09-04,Desktop,,,,,,,,,,,,,,,,,,,,,
1235,2025-12-01,Desktop,,,,,,,,,,,,,,,,,,,,,
2046,2025-10-04,Tablet,,,,,,,,,,,,,,,,,,,,,
1711,2025-10-19,Tablet,,,,,,,,,,,,,,,,,,,,,
4542,2025-04-02,Mobile,,,,,,,,,,,,,,,,,,,,,
974,2025-08-11,Desktop,,,,,,,,,,,,,,,,,,,,,
3870,2025-12-05,Mobile,,,,,,,,,,,,,,,,,,,,,
79,2025-11-17,Tablet,,,,,,,,,,,,,,,,,,,,,
2948,2025-07-19,Desktop,,,,,,,,,,,,,,,,,,,,,
1344,2025-02-27,Mobile,,,,,,,,,,,,,,,,,,,,,
2431,2025-06-02,Mobile,,,,,,,,,,,,,,,,,,,,,
775,2025-10-07,Mobile,,,,,,,,,,,,,,,,,,,,,
1885,2025-11-07,Tablet,,,,,,,,,,,,,,,,,,,,,
2222,2025-01-11,Tablet,,,,,,,,,,,,,,,,,,,,,
4642,2025-06-25,Desktop,,,,,,,,,,,,,,,,,,,,,
1749,2025-12-12,Desktop,,,,,,,,,,,,,,,,,,,,,
4835,2025-10-07,Mobile,,,,,,,,,,,,,,,,,,,,,
1898,2025-03-09,Tablet,,,,,,,,,,,,,,,,,,,,,
2899,2025-12-12,Mobile,,,,,,,,,,,,,,,,,,,,,
1098,2025-12-06,Mobile,,,,,,,,,,,,,,,,,,,,,
4574,2025-10-14,Mobile,,,,,,,,,,,,,,,,,,,,,
4664,2025-06-15,Desktop,,,,,,,,,,,,,,,,,,,,,
4885,2025-06-27,Mobile,,,,,,,,,,,,,,,,,,,,,
1080,2025-01-05,Tablet,,,,,,,,,,,,,,,,,,,,,
3005,2025-10-14,Desktop,,,,,,,,,,,,,,,,,,,,,
604,2025-01-23,Mobile,,,,,,,,,,,,,,,,,,,,,
2955,2025-05-02,Tablet,,,,,,,,,,,,,,,,,,,,,
3818,2025-08-03,Desktop,,,,,,,,,,,,,,,,,,,,,
2194,2025-09-17,Desktop,,,,,,,,,,,,,,,,,,,,,
4821,2025-10-15,Tablet,,,,,,,,,,,,,,,,,,,,,
4618,2025-12-08,Mobile,,,,,,,,,,,,,,,,,,,,,
1595,2025-05-15,Desktop,,,,,,,,,,,,,,,,,,,,,
4731,2025-04-10,Mobile,,,,,,,,,,,,,,,,,,,,,
3164,2025-05-21,Mobile,,,,,,,,,,,,,,,,,,,,,
1733,2025-07-22,Mobile,,,,,,,,,,,,,,,,,,,,,
2711,2025-04-23,Mobile,,,,,,,,,,,,,,,,,,,,,
7,2025-11-11,Tablet,,,,,,,,,,,,,,,,,,,,,
3588,2025-10-25,Tablet,,,,,,,,,,,,,,,,,,,,,
4600,2025-02-03,Tablet,,,,,,,,,,,,,,,,,,,,,
2604,2025-05-25,Tablet,,,,,,,,,,,,,,,,,,,,,
4802,2025-04-24,Tablet,,,,,,,,,,,,,,,,,,,,,
4459,2025-12-24,Mobile,,,,,,,,,,,,,,,,,,,,,
792,2025-11-10,Desktop,,,,,,,,,,,,,,,,,,,,,
4544,2025-05-11,Mobile,,,,,,,,,,,,,,,,,,,,,
2263,2025-10-14,Tablet,,,,,,,,,,,,,,,,,,,,,
2816,2025-10-13,Mobile,,,,,,,,,,,,,,,,,,,,,
3992,2025-06-14,Desktop,,,,,,,,,,,,,,,,,,,,,
1058,2025-12-27,Tablet,,,,,,,,,,,,,,,,,,,,,
3253,2025-08-05,Tablet,,,,,,,,,,,,,,,,,,,,,
236,2025-12-23,Mobile,,,,,,,,,,,,,,,,,,,,,
4825,2025-07-19,Tablet,,,,,,,,,,,,,,,,,,,,,
360,2025-03-20,Mobile,,,,,,,,,,,,,,,,,,,,,
4616,2025-07-07,Desktop,,,,,,,,,,,,,,,,,,,,,
4862,2025-03-21,Desktop,,,,,,,,,,,,,,,,,,,,,
665,2025-12-13,Tablet,,,,,,,,,,,,,,,,,,,,,
232,2025-03-10,Desktop,,,,,,,,,,,,,,,,,,,,,
173,2025-12-15,Desktop,,,,,,,,,,,,,,,,,,,,,
3989,2025-08-02,Desktop,,,,,,,,,,,,,,,,,,,,,
3001,2025-05-25,Mobile,,,,,,,,,,,,,,,,,,,,,
4490,2025-04-28,Tablet,,,,,,,,,,,,,,,,,,,,,
3603,2025-02-15,Mobile,,,,,,,,,,,,,,,,,,,,,
89,2025-09-13,Desktop,,,,,,,,,,,,,,,,,,,,,
3155,2025-05-09,Mobile,,,,,,,,,,,,,,,,,,,,,
2102,2025-06-01,Desktop,,,,,,,,,,,,,,,,,,,,,
4486,2025-01-11,Desktop,,,,,,,,,,,,,,,,,,,,,
1301,2025-08-08,Mobile,,,,,,,,,,,,,,,,,,,,,
617,2025-01-19,Desktop,,,,,,,,,,,,,,,,,,,,,
1920,2025-07-19,Mobile,,,,,,,,,,,,,,,,,,,,,
1435,2025-08-25,Mobile,,,,,,,,,,,,,,,,,,,,,
2396,2025-02-05,Mobile,,,,,,,,,,,,,,,,,,,,,
4358,2025-10-19,Tablet,,,,,,,,,,,,,,,,,,,,,
3478,2025-08-02,Mobile,,,,,,,,,,,,,,,,,,,,,
3021,2025-12-07,Desktop,,,,,,,,,,,,,,,,,,,,,
2351,2025-12-12,Mobile,,,,,,,,,,,,,,,,,,,,,
185,2025-04-08,Mobile,,,,,,,,,,,,,,,,,,,,,
4887,2025-12-17,Desktop,,,,,,,,,,,,,,,,,,,,,
1985,2025-02-16,Tablet,,,,,,,,,,,,,,,,,,,,,
2776,2025-07-01,Mobile,,,,,,,,,,,,,,,,,,,,,
4171,2025-07-02,Mobile,,,,,,,,,,,,,,,,,,,,,
174,2025-10-10,Desktop,,,,,,,,,,,,,,,,,,,,,
4916,2025-03-19,Tablet,,,,,,,,,,,,,,,,,,,,,
746,2025-11-15,Tablet,,,,,,,,,,,,,,,,,,,,,
913,2025-06-01,Desktop,,,,,,,,,,,,,,,,,,,,,
4083,2025-11-18,Tablet,,,,,,,,,,,,,,,,,,,,,
1820,2025-01-03,Desktop,,,,,,,,,,,,,,,,,,,,,
668,2025-01-01,Mobile,,,,,,,,,,,,,,,,,,,,,
3165,2025-05-15,Tablet,,,,,,,,,,,,,,,,,,,,,
2046,2025-02-12,Tablet,,,,,,,,,,,,,,,,,,,,,
4237,2025-03-17,Tablet,,,,,,,,,,,,,,,,,,,,,
2920,2025-07-04,Desktop,,,,,,,,,,,,,,,,,,,,,
3771,2025-01-14,Mobile,,,,,,,,,,,,,,,,,,,,,
3935,2025-10-24,Desktop,,,,,,,,,,,,,,,,,,,,,
2263,2025-03-14,Tablet,,,,,,,,,,,,,,,,,,,,,
3450,2025-01-24,Mobile,,,,,,,,,,,,,,,,,,,,,
2886,2025-03-09,Mobile,,,,,,,,,,,,,,,,,,,,,
4547,2025-02-25,Desktop,,,,,,,,,,,,,,,,,,,,,
2826,2025-10-26,Tablet,,,,,,,,,,,,,,,,,,,,,
2153,2025-05-02,Tablet,,,,,,,,,,,,,,,,,,,,,
3501,2025-07-16,Desktop,,,,,,,,,,,,,,,,,,,,,
4044,2025-05-17,Desktop,,,,,,,,,,,,,,,,,,,,,
3863,2025-08-17,Desktop,,,,,,,,,,,,,,,,,,,,,
952,2025-03-11,Tablet,,,,,,,,,,,,,,,,,,,,,
4511,2025-03-03,Tablet,,,,,,,,,,,,,,,,,,,,,
3742,2025-06-10,Tablet,,,,,,,,,,,,,,,,,,,,,
2065,2025-08-26,Mobile,,,,,,,,,,,,,,,,,,,,,
1902,2025-02-28,Desktop,,,,,,,,,,,,,,,,,,,,,
625,2025-05-10,Desktop,,,,,,,,,,,,,,,,,,,,,
2256,2025-09-22,Mobile,,,,,,,,,,,,,,,,,,,,,
4799,2025-02-05,Tablet,,,,,,,,,,,,,,,,,,,,,
2916,2025-05-13,Desktop,,,,,,,,,,,,,,,,,,,,,
267,2025-04-01,Tablet,,,,,,,,,,,,,,,,,,,,,
1954,2025-12-17,Tablet,,,,,,,,,,,,,,,,,,,,,
3169,2025-05-01,Mobile,,,,,,,,,,,,,,,,,,,,,
1345,2025-06-11,Mobile,,,,,,,,,,,,,,,,,,,,,
305,2025-02-16,Desktop,,,,,,,,,,,,,,,,,,,,,
1451,2025-03-22,Mobile,,,,,,,,,,,,,,,,,,,,,
3669,2025-04-15,Mobile,,,,,,,,,,,,,,,,,,,,,
84,2025-01-26,Desktop,,,,,,,,,,,,,,,,,,,,,
4615,2025-03-11,Desktop,,,,,,,,,,,,,,,,,,,,,
2416,2025-04-19,Tablet,,,,,,,,,,,,,,,,,,,,,
2653,2025-05-06,Tablet,,,,,,,,,,,,,,,,,,,,,
1166,2025-05-01,Mobile,,,,,,,,,,,,,,,,,,,,,
1568,2025-12-18,Mobile,,,,,,,,,,,,,,,,,,,,,
3504,2025-07-14,Desktop,,,,,,,,,,,,,,,,,,,,,
4668,2025-09-04,Mobile,,,,,,,,,,,,,,,,,,,,,
1033,2025-09-12,Mobile,,,,,,,,,,,,,,,,,,,,,
1392,2025-09-01,Desktop,,,,,,,,,,,,,,,,,,,,,
4381,2025-03-14,Desktop,,,,,,,,,,,,,,,,,,,,,
2089,2025-12-12,Tablet,,,,,,,,,,,,,,,,,,,,,
1141,2025-04-25,Tablet,,,,,,,,,,,,,,,,,,,,,
1442,2025-01-20,Tablet,,,,,,,,,,,,,,,,,,,,,
1999,2025-08-04,Mobile,,,,,,,,,,,,,,,,,,,,,
3997,2025-08-07,Tablet,,,,,,,,,,,,,,,,,,,,,
3602,2025-06-13,Mobile,,,,,,,,,,,,,,,,,,,,,
287,2025-12-17,Desktop,,,,,,,,,,,,,,,,,,,,,
2607,2025-08-04,Tablet,,,,,,,,,,,,,,,,,,,,,
4956,2025-12-13,Tablet,,,,,,,,,,,,,,,,,,,,,
3449,2025-12-27,Mobile,,,,,,,,,,,,,,,,,,,,,
1713,2025-01-26,Desktop,,,,,,,,,,,,,,,,,,,,,
203,2025-08-03,Tablet,,,,,,,,,,,,,,,,,,,,,
1212,2025-08-23,Mobile,,,,,,,,,,,,,,,,,,,,,
4600,2025-10-21,Mobile,,,,,,,,,,,,,,,,,,,,,
1118,2025-08-22,Mobile,,,,,,,,,,,,,,,,,,,,,
464,2025-02-11,Mobile,,,,,,,,,,,,,,,,,,,,,
1220,2025-05-21,Mobile,,,,,,,,,,,,,,,,,,,,,
2152,2025-09-15,Mobile,,,,,,,,,,,,,,,,,,,,,
770,2025-10-28,Mobile,,,,,,,,,,,,,,,,,,,,,
4680,2025-08-24,Desktop,,,,,,,,,,,,,,,,,,,,,
3138,2025-05-14,Desktop,,,,,,,,,,,,,,,,,,,,,
1224,2025-10-01,Desktop,,,,,,,,,,,,,,,,,,,,,
4768,2025-01-07,Mobile,,,,,,,,,,,,,,,,,,,,,
4837,2025-04-19,Desktop,,,,,,,,,,,,,,,,,,,,,
4694,2025-04-20,Desktop,,,,,,,,,,,,,,,,,,,,,
64,2025-09-28,Desktop,,,,,,,,,,,,,,,,,,,,,
2119,2025-02-16,Mobile,,,,,,,,,,,,,,,,,,,,,
4749,2025-02-17,Tablet,,,,,,,,,,,,,,,,,,,,,
646,2025-06-26,Desktop,,,,,,,,,,,,,,,,,,,,,
2233,2025-10-27,Mobile,,,,,,,,,,,,,,,,,,,,,
4288,2025-10-05,Tablet,,,,,,,,,,,,,,,,,,,,,
2109,2025-12-08,Tablet,,,,,,,,,,,,,,,,,,,,,
3228,2025-01-07,Desktop,,,,,,,,,,,,,,,,,,,,,
3202,2025-12-26,Tablet,,,,,,,,,,,,,,,,,,,,,
4099,2025-03-10,Desktop,,,,,,,,,,,,,,,,,,,,,
2184,2025-12-10,Tablet,,,,,,,,,,,,,,,,,,,,,
420,2025-06-23,Mobile,,,,,,,,,,,,,,,,,,,,,
3371,2025-09-11,Mobile,,,,,,,,,,,,,,,,,,,,,
2495,2025-01-08,Desktop,,,,,,,,,,,,,,,,,,,,,
3416,2025-10-19,Tablet,,,,,,,,,,,,,,,,,,,,,
2676,2025-10-13,Tablet,,,,,,,,,,,,,,,,,,,,,
194,2025-06-02,Mobile,,,,,,,,,,,,,,,,,,,,,
1138,2025-04-02,Mobile,,,,,,,,,,,,,,,,,,,,,
2161,2025-10-22,Tablet,,,,,,,,,,,,,,,,,,,,,
1186,2025-08-19,Tablet,,,,,,,,,,,,,,,,,,,,,
4284,2025-01-09,Tablet,,,,,,,,,,,,,,,,,,,,,
379,2025-02-04,Desktop,,,,,,,,,,,,,,,,,,,,,
2657,2025-02-21,Desktop,,,,,,,,,,,,,,,,,,,,,
2066,2025-12-16,Tablet,,,,,,,,,,,,,,,,,,,,,
347,2025-12-26,Tablet,,,,,,,,,,,,,,,,,,,,,
2831,2025-03-09,Tablet,,,,,,,,,,,,,,,,,,,,,
1864,2025-11-01,Tablet,,,,,,,,,,,,,,,,,,,,,
4042,2025-05-27,Mobile,,,,,,,,,,,,,,,,,,,,,
4672,2025-05-11,Mobile,,,,,,,,,,,,,,,,,,,,,
828,2025-02-22,Tablet,,,,,,,,,,,,,,,,,,,,,
4874,2025-10-28,Desktop,,,,,,,,,,,,,,,,,,,,,
3984,2025-05-16,Tablet,,,,,,,,,,,,,,,,,,,,,
954,2025-04-13,Tablet,,,,,,,,,,,,,,,,,,,,,
121,2025-12-15,Desktop,,,,,,,,,,,,,,,,,,,,,
266,2025-10-04,Desktop,,,,,,,,,,,,,,,,,,,,,
4060,2025-08-20,Tablet,,,,,,,,,,,,,,,,,,,,,
3232,2025-08-09,Mobile,,,,,,,,,,,,,,,,,,,,,
1308,2025-05-27,Mobile,,,,,,,,,,,,,,,,,,,,,
3380,2025-07-04,Tablet,,,,,,,,,,,,,,,,,,,,,
84,2025-11-06,Mobile,,,,,,,,,,,,,,,,,,,,,
1984,2025-11-15,Mobile,,,,,,,,,,,,,,,,,,,,,
1950,2025-03-21,Tablet,,,,,,,,,,,,,,,,,,,,,
1435,2025-12-04,Desktop,,,,,,,,,,,,,,,,,,,,,
674,2025-02-03,Tablet,,,,,,,,,,,,,,,,,,,,,
2875,2025-10-06,Desktop,,,,,,,,,,,,,,,,,,,,,
2391,2025-02-09,Desktop,,,,,,,,,,,,,,,,,,,,,
4707,2025-04-27,Tablet,,,,,,,,,,,,,,,,,,,,,
2895,2025-01-24,Desktop,,,,,,,,,,,,,,,,,,,,,
772,2025-06-12,Desktop,,,,,,,,,,,,,,,,,,,,,
4373,2025-07-19,Mobile,,,,,,,,,,,,,,,,,,,,,
2794,2025-09-02,Mobile,,,,,,,,,,,,,,,,,,,,,
30,2025-11-03,Tablet,,,,,,,,,,,,,,,,,,,,,
1541,2025-12-25,Mobile,,,,,,,,,,,,,,,,,,,,,
2928,2025-07-28,Tablet,,,,,,,,,,,,,,,,,,,,,
6,2025-07-11,Desktop,,,,,,,,,,,,,,,,,,,,,
2088,2025-09-10,Tablet,,,,,,,,,,,,,,,,,,,,,
4306,2025-05-21,Tablet,,,,,,,,,,,,,,,,,,,,,
4869,2025-04-09,Mobile,,,,,,,,,,,,,,,,,,,,,
4931,2025-09-10,Mobile,,,,,,,,,,,,,,,,,,,,,
841,2025-06-27,Mobile,,,,,,,,,,,,,,,,,,,,,
2305,2025-08-21,Tablet,,,,,,,,,,,,,,,,,,,,,
2570,2025-01-12,Tablet,,,,,,,,,,,,,,,,,,,,,
4599,2025-07-28,Tablet,,,,,,,,,,,,,,,,,,,,,
4430,2025-07-05,Mobile,,,,,,,,,,,,,,,,,,,,,
297,2025-03-22,Desktop,,,,,,,,,,,,,,,,,,,,,
1320,2025-06-24,Mobile,,,,,,,,,,,,,,,,,,,,,
3236,2025-06-03,Tablet,,,,,,,,,,,,,,,,,,,,,
122,2025-04-26,Mobile,,,,,,,,,,,,,,,,,,,,,
3550,2025-07-04,Tablet,,,,,,,,,,,,,,,,,,,,,
1898,2025-04-06,Desktop,,,,,,,,,,,,,,,,,,,,,
1080,2025-03-02,Mobile,,,,,,,,,,,,,,,,,,,,,
4719,2025-03-11,Mobile,,,,,,,,,,,,,,,,,,,,,
10,2025-01-09,Desktop,,,,,,,,,,,,,,,,,,,,,
4136,2025-03-14,Mobile,,,,,,,,,,,,,,,,,,,,,
1166,2025-03-12,Desktop,,,,,,,,,,,,,,,,,,,,,
2037,2025-10-23,Desktop,,,,,,,,,,,,,,,,,,,,,
1765,2025-10-20,Mobile,,,,,,,,,,,,,,,,,,,,,
1915,2025-08-15,Tablet,,,,,,,,,,,,,,,,,,,,,
1713,2025-03-04,Mobile,,,,,,,,,,,,,,,,,,,,,
3861,2025-02-08,Tablet,,,,,,,,,,,,,,,,,,,,,
1619,2025-09-08,Tablet,,,,,,,,,,,,,,,,,,,,,
3021,2025-07-05,Mobile,,,,,,,,,,,,,,,,,,,,,
4572,2025-07-10,Tablet,,,,,,,,,,,,,,,,,,,,,
2088,2025-07-14,Mobile,,,,,,,,,,,,,,,,,,,,,
4442,2025-01-21,Tablet,,,,,,,,,,,,,,,,,,,,,
1409,2025-02-07,Desktop,,,,,,,,,,,,,,,,,,,,,
4102,2025-10-25,Desktop,,,,,,,,,,,,,,,,,,,,,
4335,2025-05-15,Desktop,,,,,,,,,,,,,,,,,,,,,
4391,2025-07-23,Mobile,,,,,,,,,,,,,,,,,,,,,
4446,2025-02-05,Tablet,,,,,,,,,,,,,,,,,,,,,
3130,2025-01-01,Tablet,,,,,,,,,,,,,,,,,,,,,
2998,2025-06-03,Tablet,,,,,,,,,,,,,,,,,,,,,
2215,2025-03-05,Tablet,,,,,,,,,,,,,,,,,,,,,
2210,2025-11-08,Desktop,,,,,,,,,,,,,,,,,,,,,
1775,2025-12-26,Tablet,,,,,,,,,,,,,,,,,,,,,
2394,2025-01-15,Mobile,,,,,,,,,,,,,,,,,,,,,
2697,2025-05-24,Mobile,,,,,,,,,,,,,,,,,,,,,
3655,2025-06-13,Tablet,,,,,,,,,,,,,,,,,,,,,
3697,2025-11-21,Tablet,,,,,,,,,,,,,,,,,,,,,
4503,2025-02-22,Tablet,,,,,,,,,,,,,,,,,,,,,
3257,2025-05-06,Tablet,,,,,,,,,,,,,,,,,,,,,
2494,2025-09-02,Tablet,,,,,,,,,,,,,,,,,,,,,
4824,2025-09-24,Tablet,,,,,,,,,,,,,,,,,,,,,
4693,2025-11-03,Mobile,,,,,,,,,,,,,,,,,,,,,
909,2025-05-15,Desktop,,,,,,,,,,,,,,,,,,,,,
3074,2025-05-21,Desktop,,,,,,,,,,,,,,,,,,,,,
1407,2025-12-25,Desktop,,,,,,,,,,,,,,,,,,,,,
4125,2025-04-14,Desktop,,,,,,,,,,,,,,,,,,,,,
2162,2025-03-07,Tablet,,,,,,,,,,,,,,,,,,,,,
916,2025-10-04,Mobile,,,,,,,,,,,,,,,,,,,,,
253,2025-01-15,Mobile,,,,,,,,,,,,,,,,,,,,,
1019,2025-08-05,Desktop,,,,,,,,,,,,,,,,,,,,,
701,2025-07-12,Desktop,,,,,,,,,,,,,,,,,,,,,
2797,2025-07-01,Mobile,,,,,,,,,,,,,,,,,,,,,
2947,2025-03-15,Desktop,,,,,,,,,,,,,,,,,,,,,
2239,2025-01-08,Tablet,,,,,,,,,,,,,,,,,,,,,
4299,2025-09-25,Tablet,,,,,,,,,,,,,,,,,,,,,
853,2025-12-03,Mobile,,,,,,,,,,,,,,,,,,,,,
2968,2025-08-09,Mobile,,,,,,,,,,,,,,,,,,,,,
1384,2025-02-01,Mobile,,,,,,,,,,,,,,,,,,,,,
4647,2025-08-20,Desktop,,,,,,,,,,,,,,,,,,,,,
605,2025-11-28,Mobile,,,,,,,,,,,,,,,,,,,,,
116,2025-04-04,Mobile,,,,,,,,,,,,,,,,,,,,,
2379,2025-03-03,Desktop,,,,,,,,,,,,,,,,,,,,,
2448,2025-10-10,Tablet,,,,,,,,,,,,,,,,,,,,,
941,2025-05-09,Tablet,,,,,,,,,,,,,,,,,,,,,
1241,2025-01-04,Desktop,,,,,,,,,,,,,,,,,,,,,
424,2025-12-14,Mobile,,,,,,,,,,,,,,,,,,,,,
1913,2025-01-12,Desktop,,,,,,,,,,,,,,,,,,,,,
3815,2025-11-24,Tablet,,,,,,,,,,,,,,,,,,,,,
4136,2025-05-25,Tablet,,,,,,,,,,,,,,,,,,,,,
3747,2025-11-24,Tablet,,,,,,,,,,,,,,,,,,,,,
4378,2025-02-15,Mobile,,,,,,,,,,,,,,,,,,,,,
2266,2025-09-12,Tablet,,,,,,,,,,,,,,,,,,,,,
4497,2025-06-07,Mobile,,,,,,,,,,,,,,,,,,,,,
3378,2025-07-17,Tablet,,,,,,,,,,,,,,,,,,,,,
57,2025-10-21,Desktop,,,,,,,,,,,,,,,,,,,,,
2886,2025-10-10,Tablet,,,,,,,,,,,,,,,,,,,,,
1060,2025-05-25,Desktop,,,,,,,,,,,,,,,,,,,,,
107,2025-01-05,Mobile,,,,,,,,,,,,,,,,,,,,,
1752,2025-12-06,Mobile,,,,,,,,,,,,,,,,,,,,,
1138,2025-01-14,Desktop,,,,,,,,,,,,,,,,,,,,,
2901,2025-10-07,Tablet,,,,,,,,,,,,,,,,,,,,,
2966,2025-11-25,Desktop,,,,,,,,,,,,,,,,,,,,,
1532,2025-11-23,Desktop,,,,,,,,,,,,,,,,,,,,,
1164,2025-02-05,Tablet,,,,,,,,,,,,,,,,,,,,,
4218,2025-04-15,Desktop,,,,,,,,,,,,,,,,,,,,,
3352,2025-11-27,Desktop,,,,,,,,,,,,,,,,,,,,,
3931,2025-08-16,Desktop,,,,,,,,,,,,,,,,,,,,,
3898,2025-12-20,Desktop,,,,,,,,,,,,,,,,,,,,,
1223,2025-10-08,Desktop,,,,,,,,,,,,,,,,,,,,,
4637,2025-01-09,Mobile,,,,,,,,,,,,,,,,,,,,,
2596,2025-01-18,Mobile,,,,,,,,,,,,,,,,,,,,,
692,2025-10-24,Mobile,,,,,,,,,,,,,,,,,,,,,
2908,2025-10-05,Desktop,,,,,,,,,,,,,,,,,,,,,
1271,2025-01-17,Mobile,,,,,,,,,,,,,,,,,,,,,
1732,2025-05-02,Mobile,,,,,,,,,,,,,,,,,,,,,
682,2025-12-24,Mobile,,,,,,,,,,,,,,,,,,,,,
2584,2025-12-23,Tablet,,,,,,,,,,,,,,,,,,,,,
3000,2025-04-09,Mobile,,,,,,,,,,,,,,,,,,,,,
29,2025-11-10,Mobile,,,,,,,,,,,,,,,,,,,,,
447,2025-12-11,Desktop,,,,,,,,,,,,,,,,,,,,,
3188,2025-10-26,Tablet,,,,,,,,,,,,,,,,,,,,,
2893,2025-01-03,Tablet,,,,,,,,,,,,,,,,,,,,,
2833,2025-10-27,Mobile,,,,,,,,,,,,,,,,,,,,,
2880,2025-01-16,Desktop,,,,,,,,,,,,,,,,,,,,,
2458,2025-01-12,Tablet,,,,,,,,,,,,,,,,,,,,,
2340,2025-03-10,Mobile,,,,,,,,,,,,,,,,,,,,,
3643,2025-07-03,Mobile,,,,,,,,,,,,,,,,,,,,,
1585,2025-01-26,Desktop,,,,,,,,,,,,,,,,,,,,,
4755,2025-06-05,Mobile,,,,,,,,,,,,,,,,,,,,,
1494,2025-09-28,Mobile,,,,,,,,,,,,,,,,,,,,,
1520,2025-07-04,Desktop,,,,,,,,,,,,,,,,,,,,,
3723,2025-04-11,Tablet,,,,,,,,,,,,,,,,,,,,,
377,2025-08-15,Tablet,,,,,,,,,,,,,,,,,,,,,
585,2025-01-20,Tablet,,,,,,,,,,,,,,,,,,,,,
2427,2025-06-26,Desktop,,,,,,,,,,,,,,,,,,,,,
255,2025-10-10,Tablet,,,,,,,,,,,,,,,,,,,,,
2139,2025-02-24,Tablet,,,,,,,,,,,,,,,,,,,,,
2705,2025-10-14,Mobile,,,,,,,,,,,,,,,,,,,,,
2576,2025-09-05,Desktop,,,,,,,,,,,,,,,,,,,,,
2612,2025-02-16,Tablet,,,,,,,,,,,,,,,,,,,,,
3721,2025-11-21,Mobile,,,,,,,,,,,,,,,,,,,,,
4710,2025-09-22,Desktop,,,,,,,,,,,,,,,,,,,,,
211,2025-12-21,Desktop,,,,,,,,,,,,,,,,,,,,,
3068,2025-12-22,Mobile,,,,,,,,,,,,,,,,,,,,,
1827,2025-03-19,Mobile,,,,,,,,,,,,,,,,,,,,,
135,2025-01-14,Desktop,,,,,,,,,,,,,,,,,,,,,
374,2025-07-13,Desktop,,,,,,,,,,,,,,,,,,,,,
4973,2025-09-11,Mobile,,,,,,,,,,,,,,,,,,,,,
3043,2025-01-10,Tablet,,,,,,,,,,,,,,,,,,,,,
1673,2025-01-16,Desktop,,,,,,,,,,,,,,,,,,,,,
2728,2025-12-20,Tablet,,,,,,,,,,,,,,,,,,,,,
3007,2025-08-18,Desktop,,,,,,,,,,,,,,,,,,,,,
3551,2025-05-10,Tablet,,,,,,,,,,,,,,,,,,,,,
2091,2025-10-16,Desktop,,,,,,,,,,,,,,,,,,,,,
4607,2025-10-15,Mobile,,,,,,,,,,,,,,,,,,,,,
4458,2025-03-03,Mobile,,,,,,,,,,,,,,,,,,,,,
4052,2025-01-27,Desktop,,,,,,,,,,,,,,,,,,,,,
235,2025-06-22,Mobile,,,,,,,,,,,,,,,,,,,,,
242,2025-12-28,Tablet,,,,,,,,,,,,,,,,,,,,,
131,2025-07-04,Desktop,,,,,,,,,,,,,,,,,,,,,
2420,2025-12-23,Tablet,,,,,,,,,,,,,,,,,,,,,
2054,2025-12-03,Tablet,,,,,,,,,,,,,,,,,,,,,
4342,2025-10-17,Desktop,,,,,,,,,,,,,,,,,,,,,
104,2025-07-26,Mobile,,,,,,,,,,,,,,,,,,,,,
1702,2025-10-26,Mobile,,,,,,,,,,,,,,,,,,,,,
2374,2025-06-03,Mobile,,,,,,,,,,,,,,,,,,,,,
3656,2025-10-07,Mobile,,,,,,,,,,,,,,,,,,,,,
4373,2025-03-28,Mobile,,,,,,,,,,,,,,,,,,,,,
3258,2025-01-20,Tablet,,,,,,,,,,,,,,,,,,,,,
205,2025-06-01,Desktop,,,,,,,,,,,,,,,,,,,,,
4655,2025-05-01,Mobile,,,,,,,,,,,,,,,,,,,,,
3233,2025-03-02,Desktop,,,,,,,,,,,,,,,,,,,,,
3846,2025-06-19,Tablet,,,,,,,,,,,,,,,,,,,,,
4041,2025-07-28,Tablet,,,,,,,,,,,,,,,,,,,,,
4543,2025-09-19,Tablet,,,,,,,,,,,,,,,,,,,,,
765,2025-06-23,Desktop,,,,,,,,,,,,,,,,,,,,,
4635,2025-12-28,Tablet,,,,,,,,,,,,,,,,,,,,,
606,2025-10-20,Desktop,,,,,,,,,,,,,,,,,,,,,
3085,2025-11-23,Mobile,,,,,,,,,,,,,,,,,,,,,
4481,2025-06-10,Desktop,,,,,,,,,,,,,,,,,,,,,
2495,2025-01-21,Mobile,,,,,,,,,,,,,,,,,,,,,
4301,2025-12-22,Mobile,,,,,,,,,,,,,,,,,,,,,
638,2025-07-02,Desktop,,,,,,,,,,,,,,,,,,,,,
2692,2025-02-08,Desktop,,,,,,,,,,,,,,,,,,,,,
4288,2025-05-18,Tablet,,,,,,,,,,,,,,,,,,,,,
1232,2025-03-18,Desktop,,,,,,,,,,,,,,,,,,,,,
